"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"oleanane","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005403","TCMol22559","oleanane","6.69072222668","412.820","0.75839","9548717",NA,"NA;Oleanane","Oleanane",NA,NA,NA,NA,NA,"C22604",NA,NA,"C30H52","Oleanane","PTPN1"
"p-glucosyloxymandelonitrile","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005404","TCMol22560","p-Glucosyloxymandelonitrile","12.1157415361","298.370","0.18426","441465",NA,"NA;p-Glucosyloxymandelonitrile","p-Glucosyloxymandelonitrile",NA,NA,NA,NA,NA,"C08330",NA,NA,"C14H17NO7","p-Glucosyloxymandelonitrile",NA
"paeonol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000874","TCMol22568","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712","C10712","HMDB0256081","C9H10O3","Paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000874","TCMol22568","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712","C10712","HMDB0256081","C9H10O3","PAEONOL","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"paeonol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000874","TCMol22568","paeonol","28.7872381084","166.190","0.039185","11092","UILPJVPSNHJFIK-UHFFFAOYSA-N","1-(2-hydroxy-4-methoxyphenyl)ethan-1-one;paeonol;Paeonol;Paeonol (Peonol)","Paeonol","CC(=O)C1=C(C=C(C=C1)OC)O",2,"Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","C10712","C10712","HMDB0256081","C9H10O3","paeonol","IL1B;ICAM1;PTEN;TNF;RELA;IKBKB;NFKBIA;BAX;PBK;NOTCH1;TNNI3;IL2;BCL2;MAOA;MAPK1;MIR21;MIR30A;PTGS2;TYR;MAOB;AKT1;MTOR;PPARA;GSK3A;ESR1;ESR2;TMEFF2;AR;PGR;SHBG;FOXL2;WNT5A;Akr1b1;Cacna1c"
"palmitic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000069","TCMol22564","palmitic acid","19.2965647018","256.480","0.098573","135369651","IPCSVZSSVZVIGE-UHFFFAOYSA-N","hexadecanoic acid;Palmitic acid","Palmitic acid","[H+].CCCCCCCCCCCCCCCC(=O)[O-]",NA,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C00249","C00249","HMDB0000220",NA,"Palmitic acid",NA
"palmitic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000069","TCMol22564","palmitic acid","19.2965647018","256.480","0.098573","985","IPCSVZSSVZVIGE-UHFFFAOYSA-N","1-pentadecanecarboxylic acid;1-Pentadecanecarboxylic acid;hexadecanoic acid;palmitate;palmitic acid;Palmitic acid;Palmitic Acid","Palmitic acid","CCCCCCCCCCCCCCCC(=O)O",6.4,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C00249;D05341","C00249","HMDB0000220","C16H32O2","Palmitic Acid","PAEP;PPT1;PMP2;RHO;TRAPPC3;PPARA;HNF4G;LALBA;CYP2C8;APOM;IDE;GUCA2A;CRTC2;YWHAZ;TLR2;ABHD15;IL10;IL1A;PTEN;TNF;BCL2;A1BG;TRAPPC3L;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;OPN1MW3;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;CHRNA7;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2A6;CYP2A7;CYP2A13;CYP2B6;CYP2C19;CYP2C9;CYP2C18;CYP2E1;CYP2F1;PHOSPHO1;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP4;FABP3;FABP5;FABP6;FABP7;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;CLEC4E;PLA2G2D;GAPDHS;OPN1MW;B4GALT1;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;CYP2S1;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LCN2;LTF;ADAM11;MDM2;MGMT;ACHE;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;PCYT1A;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PLD1;PLD2;ATP7B;POLB;PON1;PON3;EGLN1;PPARD;PPARG;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;BCHE;OPN1LW;RORA;OPN1SW;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;FABP9;FABP12;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;OPN1MW2;TYR;TYRP1;C8A;C8B;C8G;UTRN;VDR;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;CHRFAM7A;NFS1;CER1;SLIT2;COX5A;OPN4;PCYT1B;HDAC9;HDAC4;NR1I3;NR1H4;CCS;ache;PTGS1;FABP2;PTPN1;PTGS2;Trpv2"
"palmitic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000069","TCMol22564","palmitic acid","19.2965647018","256.480","0.098573","985","IPCSVZSSVZVIGE-UHFFFAOYSA-N","1-pentadecanecarboxylic acid;1-Pentadecanecarboxylic acid;hexadecanoic acid;palmitate;palmitic acid;Palmitic acid;Palmitic Acid","Palmitic acid","CCCCCCCCCCCCCCCC(=O)O",6.4,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C00249;D05341","C00249","HMDB0000220","C16H32O2","Palmitic acid","PAEP;PPT1;PMP2;RHO;TRAPPC3;PPARA;HNF4G;LALBA;CYP2C8;APOM;IDE;GUCA2A;CRTC2;YWHAZ;TLR2;ABHD15;IL10;IL1A;PTEN;TNF;BCL2;A1BG;TRAPPC3L;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;OPN1MW3;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;CHRNA7;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2A6;CYP2A7;CYP2A13;CYP2B6;CYP2C19;CYP2C9;CYP2C18;CYP2E1;CYP2F1;PHOSPHO1;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP4;FABP3;FABP5;FABP6;FABP7;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;CLEC4E;PLA2G2D;GAPDHS;OPN1MW;B4GALT1;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;CYP2S1;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LCN2;LTF;ADAM11;MDM2;MGMT;ACHE;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;PCYT1A;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PLD1;PLD2;ATP7B;POLB;PON1;PON3;EGLN1;PPARD;PPARG;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;BCHE;OPN1LW;RORA;OPN1SW;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;FABP9;FABP12;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;OPN1MW2;TYR;TYRP1;C8A;C8B;C8G;UTRN;VDR;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;CHRFAM7A;NFS1;CER1;SLIT2;COX5A;OPN4;PCYT1B;HDAC9;HDAC4;NR1I3;NR1H4;CCS;ache;PTGS1;FABP2;PTPN1;PTGS2;Trpv2"
"palmitic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000069","TCMol22564","palmitic acid","19.2965647018","256.480","0.098573","10459","QQHJDPROMQRDLA-UHFFFAOYSA-N","hexadecanedioic acid;Hexadecanedioic acid;Thapsic acid","Hexadecanedioic acid","C(CCCCCCCC(=O)O)CCCCCCC(=O)O",5.4,NA,NA,NA,"C19615","C19615","HMDB0000672","C16H30O4","Palmitic acid","A1BG;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2C8;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP6;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;PLA2G2D;GAPDHS;B4GALT1;TRAPPC3;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HNF4G;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LALBA;LCN2;LTF;ADAM11;MDM2;MGMT;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PAEP;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PMP2;ATP7B;POLB;PON1;PON3;EGLN1;PPARA;PPARD;PPARG;PPT1;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;RHO;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR2;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;TYR;TYRP1;C8A;C8B;C8G;UTRN;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;NFS1;CER1;SLIT2;COX5A;OPN4;HDAC9;HDAC4;NR1H4;CCS"
"palmitic acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000069","TCMol22564","palmitic acid","19.2965647018","256.480","0.098573","985","IPCSVZSSVZVIGE-UHFFFAOYSA-N","1-pentadecanecarboxylic acid;1-Pentadecanecarboxylic acid;hexadecanoic acid;palmitate;palmitic acid;Palmitic acid;Palmitic Acid","Palmitic acid","CCCCCCCCCCCCCCCC(=O)O",6.4,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C00249;D05341","C00249","HMDB0000220","C16H32O2","palmitic acid","PAEP;PPT1;PMP2;RHO;TRAPPC3;PPARA;HNF4G;LALBA;CYP2C8;APOM;IDE;GUCA2A;CRTC2;YWHAZ;TLR2;ABHD15;IL10;IL1A;PTEN;TNF;BCL2;A1BG;TRAPPC3L;HDAC6;HDAC5;PDCD6;C4B_2;PARP2;OPN1MW3;TRIM28;RNF41;GPHN;CDKN1A;SIVA1;CES1;SCN11A;CHRNA7;PGLYRP2;GRIN3A;GRIN3B;DCD;CLU;SERPINA3;ADH1C;ADH5;COX4I1;COX5B;COX6A2;COX6B1;COX6C;COX7A1;COX7B;COX7C;COX8A;CP;CPN1;CPN2;CR1;PARP1;ADRA2A;GPBAR1;CYP1A1;CYP2A6;CYP2A7;CYP2A13;CYP2B6;CYP2C19;CYP2C9;CYP2C18;CYP2E1;CYP2F1;PHOSPHO1;ACE;AKR1C2;ABAT;AGT;DSP;AGTR2;EEF1A1;EEF1A2;AHSG;DAND5;A2M;ENO1;ESR1;ESRRG;F2;F2R;F12;F13B;FABP4;FABP3;FABP5;FABP6;FABP7;FECH;FEN1;FGA;ALDOA;SIRT2;FN1;FNTA;LY96;FXN;FTH1;FTL;NEIL2;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GAPDH;CLEC4E;PLA2G2D;GAPDHS;OPN1MW;B4GALT1;HPGDS;GLRA1;GM2A;KRT6C;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;CD274;PDIA3;GSN;GSTA1;GSTA2;GSTM1;GSTM2;GSTM3;GSTM4;GSTM5;GSTP1;GSTT1;GSTT2;CYP2S1;HBA1;HBA2;HBB;HBD;SERPIND1;HDAC1;HDAC2;CFH;HGF;HNF4A;HP;APCS;HPR;APLP1;APLP2;APOA1;APOA2;APOA4;S100A7A;CFI;APOC3;APOE;IGFALS;APP;JCHAIN;IL3;ACADSB;INS;ITGAV;ITIH1;ITIH2;ITIH3;ITIH4;JUP;KLK1;KLKB1;KNG1;ARG1;KRT1;KRT2;KRT5;KRT6A;KRT6B;KRT9;KRT10;KRT14;KRT16;LIPT2;HRNR;LCN2;LTF;ADAM11;MDM2;MGMT;ACHE;MMP9;MPG;ASPA;MT1A;MT1B;MT1E;MT1F;MT1G;MT1H;MT1X;MT2A;MT3;COX1;COX2;COX3;MYH9;ACLY;ATP1A1;NMB;NME1;GPR143;ODC1;OGDH;ORM1;ORM2;P4HA1;P4HB;PRDX1;PAM;FOXP3;PCNA;GLTP;BPIFA1;PCYT1A;AHSP;HDAC7;SERPINA1;SERPINA4;PLA2G1B;PLA2G2A;PLD1;PLD2;ATP7B;POLB;PON1;PON3;EGLN1;PPARD;PPARG;PRKAR2B;SCN3B;HDAC8;GABRQ;APOBR;PSEN1;SUCNR1;LYRM4;PSPH;SLC12A5;PTX3;RAC1;BCHE;OPN1LW;RORA;OPN1SW;BDKRB1;BDKRB2;S100A2;S100A7;S100A8;S100A9;CFB;SALL1;SCN1A;SCN1B;SCN2A;SCN2B;SCN3A;SCN4A;SCN4B;SCN5A;SCN7A;SCN8A;SCN9A;SCN10A;SEMG1;SEPP1;SHBG;FABP9;FABP12;GSTT2B;SOD1;SRD5A1;SRD5A2;AKR1D1;STK4;SULT2A1;TAPBP;TF;TFR2;TFRC;THBD;TKT;TLR4;SERPING1;C1QB;C1QC;C1R;TP53;C1S;TP73;TPI1;C2;C3;C4A;C4B;C4BPA;C4BPB;C5;TTR;TUFM;OPN1MW2;TYR;TYRP1;C8A;C8B;C8G;UTRN;VDR;VLDLR;VTN;XRCC1;YY1;ZBTB16;LRP8;LAPTM5;ALDH5A1;BRCC3;EFTUD1;NEIL1;HDAC11;HDAC10;SLC7A3;APOL1;FCN3;AKR1C3;SERPINA6;HDAC3;NR1I2;CHRFAM7A;NFS1;CER1;SLIT2;COX5A;OPN4;PCYT1B;HDAC9;HDAC4;NR1I3;NR1H4;CCS;ache;PTGS1;FABP2;PTPN1;PTGS2;Trpv2"
"panaxadiol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005376","TCMol22532","Panaxadiol","33.0879606049","460.820","0.79404","73498","PVLHOJXLNBFHDX-XHJPDDKBSA-N","NSC 308879;panaxadiol;Panaxadiol","Panaxadiol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CCC5C4(CCC(C5(C)C)O)C)C)O)C)C",6.9,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O3","panaxadiol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1;HIF1A"
"panaxadiol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005376","TCMol22532","Panaxadiol","33.0879606049","460.820","0.79404","73498","PVLHOJXLNBFHDX-XHJPDDKBSA-N","NSC 308879;panaxadiol;Panaxadiol","Panaxadiol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CCC5C4(CCC(C5(C)C)O)C)C)O)C)C",6.9,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O3","Panaxadiol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1;HIF1A"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","12313935","QFJUYMMIBFBOJY-XBDFBJNCSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","Panaxatriol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","12313936","QFJUYMMIBFBOJY-AQIAMZLMSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O4","Panaxatriol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","168311815","QFJUYMMIBFBOJY-OTVVFOPISA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","146158600","QFJUYMMIBFBOJY-LXHGOYHLSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","49789033",NA,"NA;panaxatriol;Panaxatriol","Panaxatriol",NA,NA,NA,NA,NA,NA,NA,NA,"C30H52O4","Panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","73599","QFJUYMMIBFBOJY-UXZRXANASA-N","panaxatriol;Panaxatriol;Panaxtriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C30H52O4","Panaxatriol","NR3C1;GUCY1A2;GUCY1A3;GUCY1B3;NOS1;PTPN1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","91884757",NA,"NA;panaxatriol;Panaxatriol","Panaxatriol",NA,NA,NA,NA,NA,NA,NA,NA,"C30H52O4","panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","328779","QFJUYMMIBFBOJY-UHFFFAOYSA-N","2,6,6,10,11-pentamethyl-14-(2,6,6-trimethyloxan-2-yl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecane-5,8,16-triol;panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,"HMDB0038244","C30H52O4","Panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","12313935","QFJUYMMIBFBOJY-XBDFBJNCSA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","panaxatriol","GUCY1A2;GUCY1A3;GUCY1B3;NOS1"
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","168311815","QFJUYMMIBFBOJY-OTVVFOPISA-N","panaxatriol;Panaxatriol","Panaxatriol","CC1(CCCC(O1)(C)C2CCC3(C2C(CC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)O)C)C",5.5,NA,NA,NA,NA,NA,NA,"C30H52O4","Panaxatriol",NA
"panaxatriol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL007500","TCMol22533","panaxatriol","15.4198447083","476.820","0.79324","91884757",NA,"NA;panaxatriol;Panaxatriol","Panaxatriol",NA,NA,NA,NA,NA,NA,NA,NA,"C30H52O4","Panaxatriol",NA
