"vina_results","Model","Path","ligand","receptor"
-6.825,"Model_3","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.791,"Model_4","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.621,"Model_5","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.601,"Model_6","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.548,"Model_7","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.504,"Model_8","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
-6.333,"Model_9","output/Docking_Vina/results_Vina_X222284_8BHS.pdb_ligand_vina_out_score.csv","X222284","8BHS"
44.248,"Model_1","output/Docking_Vina/results_Vina_X222284_8CCT.pdb_ligand_vina_out_score.csv","X222284","8CCT"
45.355,"Model_2","output/Docking_Vina/results_Vina_X222284_8CCT.pdb_ligand_vina_out_score.csv","X222284","8CCT"
26.172,"Model_1","output/Docking_Vina/results_Vina_X222284_8CF9.pdb_ligand_vina_out_score.csv","X222284","8CF9"
27.423,"Model_2","output/Docking_Vina/results_Vina_X222284_8CF9.pdb_ligand_vina_out_score.csv","X222284","8CF9"
28.482,"Model_3","output/Docking_Vina/results_Vina_X222284_8CF9.pdb_ligand_vina_out_score.csv","X222284","8CF9"
28.812,"Model_4","output/Docking_Vina/results_Vina_X222284_8CF9.pdb_ligand_vina_out_score.csv","X222284","8CF9"
25.567,"Model_1","output/Docking_Vina/results_Vina_X222284_8CH8.pdb_ligand_vina_out_score.csv","X222284","8CH8"
27.493,"Model_2","output/Docking_Vina/results_Vina_X222284_8CH8.pdb_ligand_vina_out_score.csv","X222284","8CH8"
38.672,"Model_1","output/Docking_Vina/results_Vina_X222284_8E3N.pdb_ligand_vina_out_score.csv","X222284","8E3N"
-5.429,"Model_1","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.412,"Model_2","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.252,"Model_3","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.237,"Model_4","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.228,"Model_5","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.212,"Model_6","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.117,"Model_7","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.063,"Model_8","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-4.966,"Model_9","output/results_Vina_X222284_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-7.284,"Model_1","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.935,"Model_2","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.63,"Model_3","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.602,"Model_4","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.486,"Model_5","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.428,"Model_6","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.427,"Model_7","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.262,"Model_8","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-5.823,"Model_9","output/Docking_Vina/results_Vina_X222284_8EOG.pdb_ligand_vina_out_score.csv","X222284","8EOG"
-6.483,"Model_1","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-6.367,"Model_2","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-6.118,"Model_3","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-6.07,"Model_4","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-6.067,"Model_5","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-6.001,"Model_6","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-5.99,"Model_7","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-5.978,"Model_8","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-5.955,"Model_9","output/Docking_Vina/results_Vina_X222284_8EQZ.pdb_ligand_vina_out_score.csv","X222284","8EQZ"
-7.494,"Model_1","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.473,"Model_2","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.329,"Model_3","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.306,"Model_4","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.228,"Model_5","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.216,"Model_6","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.213,"Model_7","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.195,"Model_8","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
-7.166,"Model_9","output/Docking_Vina/results_Vina_X222284_8FD7.pdb_ligand_vina_out_score.csv","X222284","8FD7"
32.199,"Model_1","output/Docking_Vina/results_Vina_X222284_8FPE.pdb_ligand_vina_out_score.csv","X222284","8FPE"
-0.638,"Model_1","output/Docking_Vina/results_Vina_X222284_8ONX.pdb_ligand_vina_out_score.csv","X222284","8ONX"
-0.289,"Model_2","output/Docking_Vina/results_Vina_X222284_8ONX.pdb_ligand_vina_out_score.csv","X222284","8ONX"
51.043,"Model_1","output/Docking_Vina/results_Vina_X222284_8PWD.pdb_ligand_vina_out_score.csv","X222284","8PWD"
52.803,"Model_2","output/Docking_Vina/results_Vina_X222284_8PWD.pdb_ligand_vina_out_score.csv","X222284","8PWD"
66.948,"Model_1","output/Docking_Vina/results_Vina_X222284_8PWE.pdb_ligand_vina_out_score.csv","X222284","8PWE"
68.079,"Model_2","output/Docking_Vina/results_Vina_X222284_8PWE.pdb_ligand_vina_out_score.csv","X222284","8PWE"
68.743,"Model_3","output/Docking_Vina/results_Vina_X222284_8PWE.pdb_ligand_vina_out_score.csv","X222284","8PWE"
48.949,"Model_1","output/Docking_Vina/results_Vina_X222284_8PWF.pdb_ligand_vina_out_score.csv","X222284","8PWF"
58.664,"Model_1","output/Docking_Vina/results_Vina_X222284_8PWM.pdb_ligand_vina_out_score.csv","X222284","8PWM"
60.39,"Model_2","output/Docking_Vina/results_Vina_X222284_8PWM.pdb_ligand_vina_out_score.csv","X222284","8PWM"
35.787,"Model_1","output/Docking_Vina/results_Vina_X222284_8SZV.pdb_ligand_vina_out_score.csv","X222284","8SZV"
43.496,"Model_1","output/Docking_Vina/results_Vina_X222284_8W4B.pdb_ligand_vina_out_score.csv","X222284","8W4B"
45.071,"Model_2","output/Docking_Vina/results_Vina_X222284_8W4B.pdb_ligand_vina_out_score.csv","X222284","8W4B"
45.904,"Model_3","output/Docking_Vina/results_Vina_X222284_8W4B.pdb_ligand_vina_out_score.csv","X222284","8W4B"
45.91,"Model_4","output/Docking_Vina/results_Vina_X222284_8W4B.pdb_ligand_vina_out_score.csv","X222284","8W4B"
42.915,"Model_1","output/Docking_Vina/results_Vina_X222284_8W4C.pdb_ligand_vina_out_score.csv","X222284","8W4C"
43.257,"Model_2","output/Docking_Vina/results_Vina_X222284_8W4C.pdb_ligand_vina_out_score.csv","X222284","8W4C"
43.78,"Model_3","output/Docking_Vina/results_Vina_X222284_8W4C.pdb_ligand_vina_out_score.csv","X222284","8W4C"
44.048,"Model_4","output/Docking_Vina/results_Vina_X222284_8W4C.pdb_ligand_vina_out_score.csv","X222284","8W4C"
44.954,"Model_5","output/Docking_Vina/results_Vina_X222284_8W4C.pdb_ligand_vina_out_score.csv","X222284","8W4C"
NA,"Model_1","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
NA,"Model_2","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-9.678,"Model_3","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-9.653,"Model_4","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-9.538,"Model_5","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-7.865,"Model_6","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-7.616,"Model_7","output/Docking_Vina/results_Vina_X222284_8W4D.pdb_ligand_vina_out_score.csv","X222284","8W4D"
-5.42,"Model_1","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.142,"Model_2","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.122,"Model_3","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.118,"Model_4","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.099,"Model_5","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.073,"Model_6","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.024,"Model_7","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-4.151,"Model_8","output/Docking_Vina/results_Vina_X222284_8W4E.pdb_ligand_vina_out_score.csv","X222284","8W4E"
-5.424,"Model_1","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.393,"Model_2","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.377,"Model_3","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.319,"Model_4","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.278,"Model_5","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.249,"Model_6","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.228,"Model_7","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.092,"Model_8","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
-5.043,"Model_9","output/Docking_Vina/results_Vina_X222284_8WUE.pdb_ligand_vina_out_score.csv","X222284","8WUE"
55.576,"Model_1","output/Docking_Vina/results_Vina_X222284_8WWB.pdb_ligand_vina_out_score.csv","X222284","8WWB"
58.052,"Model_2","output/Docking_Vina/results_Vina_X222284_8WWB.pdb_ligand_vina_out_score.csv","X222284","8WWB"
-5.861,"Model_1","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.843,"Model_2","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.751,"Model_3","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.719,"Model_4","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.687,"Model_5","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.684,"Model_6","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.594,"Model_7","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-5.504,"Model_8","output/Docking_Vina/results_Vina_X222284_8YBB.pdb_ligand_vina_out_score.csv","X222284","8YBB"
-8.667,"Model_1","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.573,"Model_2","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.207,"Model_3","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.175,"Model_4","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.066,"Model_5","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.052,"Model_6","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-8.046,"Model_7","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-7.895,"Model_8","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-7.623,"Model_9","output/Docking_Vina/results_Vina_X222284_9AYG.pdb_ligand_vina_out_score.csv","X222284","9AYG"
-6.14,"Model_1","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.758,"Model_2","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.628,"Model_3","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.474,"Model_4","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.424,"Model_5","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.276,"Model_6","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.247,"Model_7","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.235,"Model_8","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-5.069,"Model_9","output/Docking_Vina/results_Vina_X440832_2FUG.pdb_ligand_vina_out_score.csv","X440832","2FUG"
-3.444,"Model_1","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.342,"Model_2","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.314,"Model_3","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.305,"Model_4","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.282,"Model_5","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.234,"Model_6","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-3.2,"Model_7","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
-2.732,"Model_8","output/Docking_Vina/results_Vina_X440832_2W8I.pdb_ligand_vina_out_score.csv","X440832","2W8I"
22.113,"Model_1","output/Docking_Vina/results_Vina_X440832_2ZA0.pdb_ligand_vina_out_score.csv","X440832","2ZA0"
22.17,"Model_2","output/Docking_Vina/results_Vina_X440832_2ZA0.pdb_ligand_vina_out_score.csv","X440832","2ZA0"
24.32,"Model_3","output/Docking_Vina/results_Vina_X440832_2ZA0.pdb_ligand_vina_out_score.csv","X440832","2ZA0"
25.029,"Model_4","output/Docking_Vina/results_Vina_X440832_2ZA0.pdb_ligand_vina_out_score.csv","X440832","2ZA0"
-3.971,"Model_1","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-3.205,"Model_2","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-3.181,"Model_3","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-3.041,"Model_4","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-2.857,"Model_5","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-2.325,"Model_6","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-1.795,"Model_7","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-1.55,"Model_8","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-1.472,"Model_9","output/Docking_Vina/results_Vina_X440832_3KOU.pdb_ligand_vina_out_score.csv","X440832","3KOU"
-5.666,"Model_1","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.421,"Model_2","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.388,"Model_3","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.216,"Model_4","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.08,"Model_5","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.052,"Model_6","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.026,"Model_7","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-5.014,"Model_8","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-4.985,"Model_9","output/Docking_Vina/results_Vina_X440832_3KP8.pdb_ligand_vina_out_score.csv","X440832","3KP8"
-6.659,"Model_1","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-6.557,"Model_2","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-6.553,"Model_3","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-6.517,"Model_4","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-6.08,"Model_5","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-5.597,"Model_6","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-5.485,"Model_7","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-5.183,"Model_8","output/Docking_Vina/results_Vina_X440832_3KP9.pdb_ligand_vina_out_score.csv","X440832","3KP9"
-4.108,"Model_1","output/Docking_Vina/results_Vina_X440832_3P5S.pdb_ligand_vina_out_score.csv","X440832","3P5S"
-3.601,"Model_2","output/Docking_Vina/results_Vina_X440832_3P5S.pdb_ligand_vina_out_score.csv","X440832","3P5S"
-3.281,"Model_3","output/Docking_Vina/results_Vina_X440832_3P5S.pdb_ligand_vina_out_score.csv","X440832","3P5S"
-2.618,"Model_4","output/Docking_Vina/results_Vina_X440832_3P5S.pdb_ligand_vina_out_score.csv","X440832","3P5S"
-2.292,"Model_5","output/Docking_Vina/results_Vina_X440832_3P5S.pdb_ligand_vina_out_score.csv","X440832","3P5S"
25.213,"Model_1","output/Docking_Vina/results_Vina_X440832_3VW9.pdb_ligand_vina_out_score.csv","X440832","3VW9"
25.661,"Model_2","output/Docking_Vina/results_Vina_X440832_3VW9.pdb_ligand_vina_out_score.csv","X440832","3VW9"
27.103,"Model_3","output/Docking_Vina/results_Vina_X440832_3VW9.pdb_ligand_vina_out_score.csv","X440832","3VW9"
27.839,"Model_4","output/Docking_Vina/results_Vina_X440832_3VW9.pdb_ligand_vina_out_score.csv","X440832","3VW9"
23.969,"Model_1","output/Docking_Vina/results_Vina_X440832_3W0U.pdb_ligand_vina_out_score.csv","X440832","3W0U"
24.143,"Model_2","output/Docking_Vina/results_Vina_X440832_3W0U.pdb_ligand_vina_out_score.csv","X440832","3W0U"
25.953,"Model_3","output/Docking_Vina/results_Vina_X440832_3W0U.pdb_ligand_vina_out_score.csv","X440832","3W0U"
-6.996,"Model_1","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.932,"Model_2","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.769,"Model_3","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.693,"Model_4","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.641,"Model_5","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.542,"Model_6","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.371,"Model_7","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.326,"Model_8","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
-6.149,"Model_9","output/Docking_Vina/results_Vina_X440832_4I8V.pdb_ligand_vina_out_score.csv","X440832","4I8V"
19.611,"Model_1","output/Docking_Vina/results_Vina_X440832_4KYH.pdb_ligand_vina_out_score.csv","X440832","4KYH"
20.958,"Model_2","output/Docking_Vina/results_Vina_X440832_4KYH.pdb_ligand_vina_out_score.csv","X440832","4KYH"
