"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043467","regulation of generation of precursor metabolites and energy","30/835","140/18888",0.214285714285714,4.84721984602224,9.826154459769,4.31519847862744e-13,5.59785402641256e-12,2.19388554231004e-12,"7157/5290/7124/207/3458/6774/2475/3091/3565/3630/3643/2932/4843/351/983/891/9759/5465/10891/6622/11315/5663/2645/51085/51548/5562/5563/3416/3795/1346",30
"BP","GO:0032570","response to progesterone","17/835","41/18888",0.414634146341463,9.37917336059588,11.5510649474167,4.47547368805743e-13,5.79245367470368e-12,2.2701521532131e-12,"7040/6714/3480/5970/857/7097/7057/2353/1545/6720/1364/952/10628/8061/5021/10062/2560",17
"BP","GO:0045933","positive regulation of muscle contraction","18/835","47/18888",0.382978723404255,8.66311632055039,11.3123389379972,4.73410576813844e-13,6.09921434922494e-12,2.39037640443616e-12,"406991/5743/3320/1906/2023/100/59272/2852/8877/2149/476/5021/779/1131/487/18/151/782",18
"BP","GO:0140353","lipid export from cell","18/835","47/18888",0.382978723404255,8.66311632055039,11.3123389379972,4.73410576813844e-13,6.09921434922494e-12,2.39037640443616e-12,"3553/5781/5743/3552/6696/4843/1906/1588/1392/4824/4282/10257/183/185/10765/9536/4828/5025",18
"BP","GO:0030073","insulin secretion","36/835","200/18888",0.18,4.07166467065868,9.39198574126517,5.32523124213387e-13,6.84516626409144e-12,2.68272649315988e-12,"7124/3569/3458/3091/3553/5894/5781/3717/4843/1080/1392/3172/2147/9971/6720/7351/55107/6566/11315/2641/2852/5579/2645/240/51548/6514/952/5581/3651/5950/23410/1374/2182/1131/90550/18",36
"BP","GO:0071482","cellular response to light stimulus","28/835","123/18888",0.227642276422764,5.14935008032715,9.92906573499882,5.36817828398054e-13,6.88468864920505e-12,2.69821592694812e-12,"7157/4193/4609/1026/4318/581/4313/5295/1387/1432/142/5111/5580/4312/842/23411/4314/7528/9212/23028/3373/6010/468/1965/94233/5956/2652/611",28
"BP","GO:0010721","negative regulation of cell development","44/835","288/18888",0.152777777777778,3.45588822355289,9.03230106724213,5.64229172943807e-13,7.21983043746463e-12,2.82956317545038e-12,"7157/5728/7124/999/1499/2064/5925/3569/4609/406991/7422/3553/3558/3565/5295/50943/3552/5914/1021/2932/7099/6696/9370/3659/4067/3146/3718/2147/3949/10013/5764/5663/3375/4057/5771/4204/7442/4133/22933/1378/714/5802/4504/7224",44
"BP","GO:0097306","cellular response to alcohol","26/835","106/18888",0.245283018867925,5.54839001242797,10.09926454735,5.67521211672065e-13,7.24552533363227e-12,2.83963340253158e-12,"207/672/999/1499/4193/1019/3480/1385/2353/1080/1636/1545/196/3728/19/7350/5737/5562/5581/54658/5563/8644/7804/1066/5729/1646",26
"BP","GO:0006096","glycolytic process","24/835","90/18888",0.266666666666667,6.03209580838323,10.2911609428738,6.16059750745827e-13,7.82978642670879e-12,3.06861435826691e-12,"3458/6774/2475/3091/3630/5315/3643/2597/2023/351/9759/5465/3939/7351/5663/2645/51085/51548/5562/5563/3099/226/7167/4967",24
"BP","GO:0034644","cellular response to UV","24/835","90/18888",0.266666666666667,6.03209580838323,10.2911609428738,6.16059750745827e-13,7.82978642670879e-12,3.06861435826691e-12,"7157/4193/4609/1026/4318/581/4313/5295/1387/1432/142/5111/5580/4312/842/23411/4314/7528/9212/23028/3373/468/1965/611",24
"BP","GO:0050921","positive regulation of chemotaxis","30/835","142/18888",0.211267605633803,4.77894914396559,9.72100015410459,6.38746657077412e-13,8.09988176604008e-12,3.17446889774014e-12,"4233/3569/2260/7040/7422/5594/3576/7852/3791/2247/5747/5595/3627/4088/5054/1906/7057/5879/2152/3146/3315/2185/5764/659/1233/9353/6278/90550/56670/5025",30
"BP","GO:0097696","receptor signaling pathway via STAT","35/835","191/18888",0.183246073298429,4.14509201492303,9.39537485982224,6.52071126036752e-13,8.25030799153675e-12,3.23342326127736e-12,"5979/7124/3569/3458/6774/7040/5468/3586/6772/3558/1950/3565/3717/6347/5788/857/1437/4067/2322/6777/3567/3562/3718/2147/3066/1545/6776/2185/6775/183/2149/5771/3297/801/815",35
"BP","GO:0010575","positive regulation of vascular endothelial growth factor production","15/835","31/18888",0.483870967741935,10.9453351361793,11.91829156623,6.59468990511261e-13,8.32524275940726e-12,3.26279135538481e-12,"672/3569/6774/7040/3091/3553/5743/5970/3552/406921/1545/718/468/6095/727",15
"BP","GO:0042594","response to starvation","37/835","212/18888",0.174528301886792,3.94789289345837,9.28298684052897,6.74294106026938e-13,8.49339651854913e-12,3.32869341344595e-12,"7157/355/1026/596/2475/5594/3480/213/4780/5595/6513/5599/2353/23411/3309/6667/1312/5465/1649/7494/10891/6720/7351/4217/5562/1386/659/54658/468/1965/5563/3178/8644/7534/6715/5166/3992",37
"BP","GO:0008544","epidermis development","52/835","387/18888",0.134366925064599,3.03942812050318,8.71798908631484,7.84796777673622e-13,9.86326996973775e-12,3.86556799880971e-12,"7124/1499/1956/4233/1026/2260/596/5604/836/5970/3552/2247/3605/3643/9817/7421/3065/6647/3852/9076/3861/5465/3066/8841/6789/1594/1364/3848/10628/3858/1832/239/8644/412/3868/2355/2312/247/6278/360/2171/3853/23581/3857/25818/3854/388697/3849/6820/5948/286887/56603",52
"BP","GO:1900542","regulation of purine nucleotide metabolic process","24/835","91/18888",0.263736263736264,5.96580904125814,10.212133349087,8.0226356179251e-13,1.00603850648781e-11,3.94282045222471e-12,"7157/3458/6774/2475/3091/3565/3630/3643/4843/142/2023/351/4846/9759/5465/10891/6622/5663/2645/51085/51548/5562/5563/5166",24
"BP","GO:0006140","regulation of nucleotide metabolic process","24/835","92/18888",0.260869565217391,5.90096329080968,10.134274928214,1.04069696233451e-12,1.29925950408266e-11,5.09199887718863e-12,"7157/3458/6774/2475/3091/3565/3630/3643/4843/142/2023/351/4846/9759/5465/10891/6622/5663/2645/51085/51548/5562/5563/5166",24
"BP","GO:0046032","ADP catabolic process","24/835","92/18888",0.260869565217391,5.90096329080968,10.134274928214,1.04069696233451e-12,1.29925950408266e-11,5.09199887718863e-12,"3458/6774/2475/3091/3630/5315/3643/2597/2023/351/9759/5465/3939/7351/5663/2645/51085/51548/5562/5563/3099/226/7167/4967",24
"BP","GO:0002263","cell activation involved in immune response","45/835","305/18888",0.147540983606557,3.33743005791695,8.85076210134096,1.07583218435086e-12,1.33706027972446e-11,5.2401459613701e-12,"7157/7124/3569/3458/406991/6774/7040/2475/3586/3558/3565/5294/50943/3383/5914/959/7099/5788/695/5293/4067/3956/3146/6850/7037/351/100/3718/942/114548/51176/7494/2185/3329/6775/5663/5777/5590/5581/6095/6097/3726/1378/5729/56670",45
"BP","GO:0001894","tissue homeostasis","41/835","259/18888",0.158301158301158,3.58082907543985,8.99423830857456,1.07808333736422e-12,1.33706027972446e-11,5.2401459613701e-12,"1499/1956/5925/3569/596/7422/6714/5781/581/5743/3605/7099/6513/6696/5578/331/6850/7037/6647/7018/9076/4846/7082/3690/2185/5175/216/50507/6010/100506658/952/2103/3375/12/2149/5950/2355/5166/249/7122/5025",41
"BP","GO:0060249","anatomical structure homeostasis","41/835","259/18888",0.158301158301158,3.58082907543985,8.99423830857456,1.07808333736422e-12,1.33706027972446e-11,5.2401459613701e-12,"1499/1956/5925/3569/596/7422/6714/5781/581/5743/3605/7099/6513/6696/5578/331/6850/7037/6647/7018/9076/4846/7082/3690/2185/5175/216/50507/6010/100506658/952/2103/3375/12/2149/5950/2355/5166/249/7122/5025",41
"BP","GO:0007259","receptor signaling pathway via JAK-STAT","33/835","174/18888",0.189655172413793,4.2900681395829,9.37661838017323,1.10373679615341e-12,1.36587428523985e-11,5.35307250396656e-12,"5979/7124/3569/3458/6774/3586/6772/3558/1950/3565/3717/6347/5788/857/1437/4067/2322/6777/3567/3562/3718/2147/3066/1545/6776/2185/6775/183/2149/5771/3297/801/815",33
"BP","GO:0050670","regulation of lymphocyte proliferation","39/835","237/18888",0.164556962025316,3.72233760327446,9.07016381447178,1.1083481328223e-12,1.36857954343901e-11,5.36367482911358e-12,"1499/2064/3569/1026/406991/596/29126/3586/3553/3558/3565/836/50943/3552/3717/959/7099/5788/695/3659/7412/4067/3146/6850/7037/6777/3567/100/942/196/4282/5320/5777/952/1051/5585/383/1378/6541",39
"BP","GO:0015918","sterol transport","30/835","145/18888",0.206896551724138,4.68007433409044,9.56689652003899,1.13437758199943e-12,1.397662160529e-11,5.47765410200141e-12,"5468/4790/1950/4792/857/348/7376/9370/6256/23411/1080/948/1312/1191/3949/335/19/5444/1071/339221/10062/345/336/1066/6646/337/55937/5406/64241/64240",30
"BP","GO:0032760","positive regulation of tumor necrosis factor production","26/835","109/18888",0.238532110091743,5.39568203043454,9.89813389258499,1.14276998464996e-12,1.40493486348142e-11,5.50615694931673e-12,"3569/3458/6774/7040/5781/5295/3552/3717/3605/7099/5788/695/7097/7057/7291/3146/6850/948/351/1191/3315/3066/4282/5663/5004/23643",26
"BP","GO:0048384","retinoic acid receptor signaling pathway","15/835","32/18888",0.46875,10.6032934131737,11.6928516431016,1.19088891857389e-12,1.46091003641575e-11,5.72553230646166e-12,"7068/5468/5914/5915/6256/6899/6257/6258/8644/5916/2104/8854/340665/1592/56603",15
"BP","GO:0002064","epithelial cell development","37/835","216/18888",0.171296296296296,3.87478376580173,9.13874747116433,1.21468134438577e-12,1.48686482133816e-11,5.82725312148535e-12,"7124/207/4233/2099/1026/3091/7422/3553/367/6714/7852/3791/7431/50943/3383/3552/5914/1021/2932/5915/9370/2194/9076/7082/6098/5175/1909/59/231/468/5916/2355/2947/2683/5802/7122/3849",37
"BP","GO:0045913","positive regulation of carbohydrate metabolic process","22/835","77/18888",0.285714285714286,6.46295979469632,10.3304077060322,1.22504593582102e-12,1.49630610732425e-11,5.86425498099786e-12,"207/3458/2475/6714/4790/1950/3630/3643/23411/351/5465/10891/6622/2641/2852/5663/2645/51085/5562/5581/5771/5563",22
"BP","GO:0098781","ncRNA transcription","30/835","146/18888",0.205479452054795,4.64801903043229,9.51646365223161,1.36878145216246e-12,1.66825782603731e-11,6.53816035237768e-12,"7157/7124/1956/7015/2099/4609/6774/7040/5468/2475/3091/3586/7422/367/3725/5970/2247/5914/4088/7376/2353/7291/7528/1958/5465/650/6720/5467/183/8061",30
"BP","GO:0050767","regulation of neurogenesis","52/835","393/18888",0.132315521628499,2.99302463774741,8.58680917503525,1.43699687888939e-12,1.74762357490794e-11,6.84920699307307e-12,"7157/5728/7124/999/1499/1956/5925/3569/3458/7040/2475/3091/7422/3553/5604/7852/7161/5970/2247/627/2335/4915/6696/2670/7097/3065/4067/1636/4803/2147/3949/51176/650/3066/23028/10013/5764/2852/5663/659/4204/443/9353/4133/22933/4988/4747/7804/5802/4504/7224/816",52
"BP","GO:0006693","prostaglandin metabolic process","18/835","50/18888",0.36,8.14332934131737,10.8772301128551,1.65033256442487e-12,2.00275842173109e-11,7.84911990459911e-12,"3553/5743/1906/23411/2950/2944/1312/406921/5742/4282/231/8644/9536/2171/2938/873/1646/29785",18
"BP","GO:0002520","immune system development","35/835","197/18888",0.177664974619289,4.01884555761573,9.16025949108077,1.66465323590859e-12,2.01580219103694e-11,7.90024045322778e-12,"7157/5979/1499/596/29126/7040/3586/5604/5594/5894/3558/3565/50943/959/5595/5788/4088/4067/3146/7037/6777/7528/6647/100/10018/51176/7299/6899/3329/5663/5423/1233/5585/775/785",35
"BP","GO:0001503","ossification","56/835","446/18888",0.125560538116592,2.84022448376789,8.45832292788694,1.7040210367318e-12,2.0590558266119e-11,8.06975813856311e-12,"7124/207/1499/1956/3569/406991/596/5468/3091/5594/5781/4313/5743/3082/2247/1021/2932/5747/5595/8313/1432/6696/1277/4088/406986/3486/7421/6256/7291/860/2194/4322/51176/650/2185/847/43/6257/1594/5764/240/1051/659/4057/3727/468/9970/7704/2355/197/3726/246/249/51564/162466/6546",56
"BP","GO:0019364","pyridine nucleotide catabolic process","24/835","94/18888",0.25531914893617,5.77541088036693,9.98194326143751,1.73159602531678e-12,2.08790520744928e-11,8.18282332251588e-12,"3458/6774/2475/3091/3630/5315/3643/2597/2023/351/9759/5465/3939/7351/5663/2645/51085/51548/5562/5563/3099/226/7167/4967",24
"BP","GO:0002700","regulation of production of molecular mediator of immune response","34/835","187/18888",0.181818181818182,4.11279259662493,9.20001657678819,1.75843247737466e-12,2.1157429573188e-11,8.29192376829571e-12,"7124/3569/7040/3586/3553/3558/3565/50943/3605/959/7099/5788/695/558/23411/7291/6850/7037/948/3567/3718/942/114548/7494/335/4282/5590/5950/5585/383/1378/336/25818/7805",34
"BP","GO:0010212","response to ionizing radiation","29/835","138/18888",0.210144927536232,4.75355376204113,9.51769064232803,1.7869646810368e-12,2.14549823299801e-11,8.40853929419556e-12,"7157/11200/672/4193/4609/1026/406991/596/581/836/3552/598/5788/1432/142/3627/894/7412/23411/7056/1958/23028/5562/2002/4204/5423/3297/79184/64240",29
"BP","GO:0090277","positive regulation of peptide hormone secretion","26/835","111/18888",0.234234234234234,5.29846253439068,9.76813310434301,1.79635350012804e-12,2.15219167754194e-11,8.43477193824789e-12,"1956/3091/3630/3717/1080/1392/2147/9971/55107/2641/2852/5579/2645/51548/6514/952/5581/3651/5950/23410/2243/2182/1131/7036/90550/18",26
"BP","GO:0071346","cellular response to type II interferon","27/835","120/18888",0.225,5.08958083832335,9.66519142083932,1.87959321293935e-12,2.24714925860525e-11,8.80692537998568e-12,"7157/7124/3458/5468/356/6772/5894/7431/3717/6347/7099/4843/7097/7376/3659/1906/2597/6198/1612/9076/834/5771/2934/10062/383/801/815",27
"BP","GO:0002685","regulation of leukocyte migration","38/835","230/18888",0.165217391304348,3.73727675084613,8.98255984265057,1.90805947623497e-12,2.27635932862451e-11,8.92140416060904e-12,"7124/207/3569/7422/5594/3576/5295/3383/3552/6347/5747/5595/3627/5054/1906/7057/5879/4067/1803/1588/3146/6401/351/100/1991/3162/3690/2185/4282/6403/5764/9353/6278/134/727/90550/623/5025",38
"BP","GO:0048872","homeostasis of number of cells","46/835","322/18888",0.142857142857143,3.23147989734816,8.68583906683792,1.93309851556027e-12,2.30136601757523e-11,9.019409240933e-12,"207/5925/3569/355/6774/596/3091/7422/6772/5781/3558/581/836/50943/3717/1021/1432/695/558/5293/331/4067/2322/5291/3146/6777/6647/100/3718/10018/2539/4846/3162/10013/4282/5052/5320/2149/5771/5423/1233/5585/2355/2235/4891/51327",46
"BP","GO:0042573","retinoic acid metabolic process","15/835","33/18888",0.454545454545455,10.2819814915623,11.4771600111142,2.09455080727773e-12,2.48832635904595e-11,9.75213572540835e-12,"1576/1543/54658/8644/1558/8854/54600/340665/126/54659/1592/10196/29785/125/56603",15
"BP","GO:0007249","canonical NF-kappaB signal transduction","45/835","311/18888",0.144694533762058,3.27304233975778,8.69260541679575,2.1514883323907e-12,2.54700900192386e-11,9.98212207586861e-12,"7124/207/2099/7040/356/7422/3553/6772/841/4790/8795/5970/3552/4792/7099/857/142/7097/9370/1906/3065/330/331/2597/23411/2950/3956/7037/948/329/3315/3162/1147/9971/834/1909/5052/5579/29110/5581/2149/4057/6095/10783/9100",45
"BP","GO:1903169","regulation of calcium ion transmembrane transport","32/835","168/18888",0.19047619047619,4.30863986313088,9.26405774376983,2.15297411645876e-12,2.54700900192386e-11,9.98212207586861e-12,"406991/596/581/5294/857/3627/4067/2539/2147/3690/2185/6622/2852/5777/5581/2149/2859/1815/2902/775/801/487/1812/2946/5319/783/623/785/6546/5025/784/782",32
"BP","GO:0010039","response to iron ion","14/835","28/18888",0.5,11.3101796407186,11.7415232018641,2.20332157123864e-12,2.59027992218742e-11,1.0151707502571e-11,"4193/596/3091/7037/2539/7018/1543/6622/3651/6531/2395/4891/7036/18",14
"BP","GO:0032770","positive regulation of monooxygenase activity","14/835","28/18888",0.5,11.3101796407186,11.7415232018641,2.20332157123864e-12,2.59027992218742e-11,1.0151707502571e-11,"7124/207/7015/3458/3091/3553/3630/348/7421/6271/1594/11315/5447/186",14
"BP","GO:0090594","inflammatory response to wounding","14/835","28/18888",0.5,11.3101796407186,11.7415232018641,2.20332157123864e-12,2.59027992218742e-11,1.0151707502571e-11,"7124/3569/406991/6774/7040/5468/3091/3552/3605/7099/3162/240/5777/2149",14
"BP","GO:0009137","purine nucleoside diphosphate catabolic process","24/835","95/18888",0.252631578947368,5.71461708162622,9.90741164508509,2.22147876070556e-12,2.60078934578039e-11,1.01928955585114e-11,"3458/6774/2475/3091/3630/5315/3643/2597/2023/351/9759/5465/3939/7351/5663/2645/51085/51548/5562/5563/3099/226/7167/4967",24
"BP","GO:0009181","purine ribonucleoside diphosphate catabolic process","24/835","95/18888",0.252631578947368,5.71461708162622,9.90741164508509,2.22147876070556e-12,2.60078934578039e-11,1.01928955585114e-11,"3458/6774/2475/3091/3630/5315/3643/2597/2023/351/9759/5465/3939/7351/5663/2645/51085/51548/5562/5563/3099/226/7167/4967",24
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","51/835","385/18888",0.132467532467532,2.99646317754102,8.51178473555455,2.27020410081136e-12,2.6523316233703e-11,1.03948977134242e-11,"7124/3569/406991/6774/29126/7040/2475/3586/3553/3558/3565/50943/3383/3717/959/7099/5788/695/5580/3146/7037/100/3718/114548/1191/51176/196/718/3329/6775/5777/5590/716/6095/23765/6097/720/5585/1075/383/3426/3726/713/710/1378/717/714/727/721/715/725",51
"BP","GO:0043393","regulation of protein binding","28/835","130/18888",0.215384615384615,4.87207738369415,9.52735779745789,2.28609110440927e-12,2.66537440127717e-11,1.04460143766069e-11,"207/7015/1026/3586/4318/581/627/2932/348/9370/5599/5580/5347/351/9212/9759/650/7448/6789/23028/11315/5663/6590/5792/4133/3416/10014/7122",28
"BP","GO:0006636","unsaturated fatty acid biosynthetic process","18/835","51/18888",0.352941176470588,7.98365621697781,10.740193559613,2.44615451049346e-12,2.84025718162852e-11,1.11314070317236e-11,"3553/5743/1906/23411/406921/5742/4282/239/8644/9536/6319/247/246/2171/60481/9415/873/3992",18
"BP","GO:0006692","prostanoid metabolic process","18/835","51/18888",0.352941176470588,7.98365621697781,10.740193559613,2.44615451049346e-12,2.84025718162852e-11,1.11314070317236e-11,"3553/5743/1906/23411/2950/2944/1312/406921/5742/4282/231/8644/9536/2171/2938/873/1646/29785",18
"BP","GO:0008643","carbohydrate transport","31/835","159/18888",0.19496855345912,4.41025872782736,9.28706816624221,2.50641170030897e-12,2.90424665807875e-11,1.13821916834522e-11,"7124/207/7015/3553/5781/5295/3630/4780/3643/6513/1432/9370/1906/6198/1636/6041/718/5467/1909/5579/51548/6517/6514/100506658/3099/8647/7525/360/2171/1812/5319",31
"BP","GO:0002366","leukocyte activation involved in immune response","44/835","301/18888",0.146179401993355,3.30663059263533,8.67574308765312,2.6636299940201e-12,3.08009509349496e-11,1.20713688900695e-11,"7157/7124/3569/3458/406991/6774/7040/2475/3586/3558/3565/5294/50943/3383/5914/959/7099/5788/695/5293/4067/3956/3146/6850/7037/100/3718/942/114548/51176/7494/2185/3329/6775/5663/5777/5590/5581/6095/6097/3726/1378/5729/56670",44
"BP","GO:0032309","icosanoid secretion","17/835","45/18888",0.377777777777778,8.54546906187625,10.8985196707422,2.75639202952294e-12,3.18084258130837e-11,1.24662138715482e-11,"3553/5743/3552/4843/1906/1636/6850/4282/10257/5320/9536/1815/624/4828/56923/5319/5025",17
"BP","GO:0002758","innate immune response-activating signaling pathway","42/835","278/18888",0.151079136690647,3.4174643518718,8.73291688644658,2.79343247893491e-12,3.21700805686320e-11,1.26079519618523e-11,"7124/207/2099/29126/6714/5295/5970/1387/4792/7099/857/695/142/7097/5599/3659/330/331/4067/3146/6850/948/9212/114548/329/1147/9971/834/6279/3329/6280/29110/5581/4057/8061/22933/10062/6197/5802/23643/79184/57787",42
